archaizer,9,0.004292400000849739,16
archegay,8,0.0041560000008757925,10
archiblastic,12,0.002536300000429037,9
architectonic,13,0.001827699999921606,6
archplotter,11,0.002902100000937935,6
arctangent,10,0.0034718000006250804,9
areason,7,0.0030673999990540324,1
aret,4,0.0007504000004701084,4
argillocalcite,14,0.0013410000010480871,7
argusfishes,11,0.0029027999989921227,10
arilloid,8,0.004141000001254724,6
arithmetizations,16,0.0006709000008413568,12
armenoid,8,0.004191300000456977,6
armours,7,0.003036699999938719,8
aroused,7,0.0030275999997684266,5
arrestee,8,0.004141400000662543,3
arroyuelo,9,0.004270900000847178,10
arsenoxide,10,0.003425000000788714,15
arteriole,9,0.0042020999990199925,2
arthrolithiasis,15,0.000891800000317744,7
artifactitious,14,0.0013466999989759643,10
arundo,6,0.0023498000009567477,6
ascelli,7,0.003025599999091355,4
asclepin,8,0.004245000000082655,5
asexually,9,0.004220000000714208,17
asiaticization,14,0.0013462999995681457,15
askewgee,8,0.004141999999774271,16
asperite,8,0.004207600000881939,6
aspirate,8,0.004148599999098224,6
assassinist,11,0.0028894000006403076,3
asserve,7,0.0030268999998952495,16
assyrianize,11,0.0030344000006152783,15
assorters,9,0.0043150000001332955,2
asteer,6,0.00236860000040906,3
astigmatoscopy,14,0.0013441000010061543,7
astringe,8,0.004133399999773246,8
astronomers,11,0.002894600000217906,6
ataraxia,8,0.004222499999741558,19
athar,5,0.0012943000001541805,11
athlothetes,11,0.0029059999997116392,8
atmos,5,0.0012835000015911646,9
atrabilarian,12,0.0025241000003006775,11
atroscine,9,0.004228699999657692,1
attendant,9,0.004195000001345761,7
attitudinizer,13,0.0018352000006416347,14
atwite,6,0.002354899999772897,17
audiotape,9,0.004206700001304853,5
auguster,8,0.00413259999913862,9
aurar,5,0.0012757000004057772,8
auris,5,0.0012771000001521315,6
australasian,12,0.0025802000000112457,3
authorcraft,11,0.0028942999997525476,11
autocarpic,10,0.003422199999477016,5
autodialing,11,0.0028799000010621967,7
autohypnotization,17,0.0005254999996395782,13
automatonlike,13,0.00181940000038594,10
autopoloist,11,0.00290339999992284,5
autostyly,9,0.0042864999995799735,10
auxanology,10,0.0034279999999853317,16
avariciousness,14,0.0013421000003290828,11
avertedly,9,0.004215499999190797,13
avionic,7,0.003020699999979115,15
avulsing,8,0.004233100000419654,13
awful,5,0.001290500000322936,17
axillae,7,0.003034800000023097,19
axseeds,7,0.0030276999987108866,19
azogrenadine,12,0.0025347999999212334,14
azures,6,0.002348899999560672,17
babies,6,0.0024223000000347383,13
baccara,7,0.0030167000004439615,14
backaching,10,0.0034094000002369285,12
backhaul,8,0.004121100000702427,13
backslid,8,0.004145599999901606,12
backwater,9,0.004262799999196432,14
bacteriosis,11,0.0029035000006842893,9
badiner,7,0.0030160999995132443,11
baggit,6,0.0023571000001538778,13
bay,3,0.0004515999989962438,15
bayok,5,0.0012858999998570653,15
bakersfield,11,0.002937700000984478,10
balanophora,11,0.0029073999994579935,10
baldrics,8,0.004220200000418117,10
balladlike,10,0.0034163999989687,13
ballones,8,0.004119699999137083,11
balopticon,10,0.0034844000001612585,9
bambos,6,0.0023450000007869676,13
bandfile,8,0.004150500000832835,11
banes,5,0.0012741999998979736,13
bankrolls,9,0.004221099999995204,12
bantingize,10,0.0034541999993962236,15
barbary,7,0.003052999998544692,14
barbiturates,12,0.002521399999750429,10
barehead,8,0.004153500000029453,12
baryphony,9,0.004188599999906728,10
barmen,6,0.002751699999862467,12
baroni,6,0.002355500000703614,12
barratrously,12,0.002530399999159272,9
bartender,9,0.004189799999949173,11
baselines,9,0.00420759999906295,11
basigamy,8,0.004197399999611662,11
basketful,9,0.004225900000164984,11
bastardisation,14,0.0013454999989335192,9
batfowled,9,0.0042061999993165955,13
bathtubs,8,0.004127299998799572,12
battered,8,0.004242700000759214,12
bauera,6,0.0023588000003655907,13
bazookaman,10,0.0034057000011671335,16
beadrow,7,0.0030267000001913402,15
bearableness,12,0.002530499999920721,11
beatification,13,0.0018947999997180887,10
bebar,5,0.001300400001127855,14
becher,6,0.0024201999985962175,13
becrawls,8,0.0041751000007934636,14
beddingroll,11,0.0028912999987369403,9
bedlamise,9,0.0042163999987678835,10
bedsheets,9,0.004196500000034575,12
beefier,7,0.003032699998584576,14
beetleheadedness,16,0.0006584999991900986,9
befop,5,0.0012858000009146053,14
beggaress,9,0.00420029999986582,12
begrime,7,0.0030267000001913402,12
behen,5,0.0012912000001961133,14
bejesus,7,0.0031055999988893745,21
beldames,8,0.004160500000580214,11
beliquoring,11,0.0028982000003452413,15
bellmanship,11,0.00290099999983795,8
beltless,8,0.004191900001387694,13
bemocked,8,0.00415419999990263,13
bendsome,8,0.004138000000239117,11
bengalese,9,0.004228499999953783,11
bentwood,8,0.00423419999970065,15
benzoylated,11,0.002917100000559003,13
bepill,6,0.0023980999994819285,13
bereaved,8,0.004136699999435223,15
beriming,8,0.004150300001128926,11
bersim,6,0.002416399998764973,12
besetter,8,0.004148800000621122,13
besmokes,8,0.004135099999984959,14
bespottedness,13,0.0018452000003890134,10
bestowed,8,0.00413490000028105,15
betell,6,0.002357999999730964,14
betroth,7,0.00304850000065926,12
bevies,6,0.00247750000016822,16
beworship,9,0.004289800001060939,13
bhisties,8,0.0041722999994817656,12
bibble,6,0.002375199999733013,14
bibliopolism,12,0.0025549999991199,11
bicycles,8,0.004152199999225559,11
biddery,7,0.0030382999993889825,12
byeworker,9,0.004203600001346786,15
bigemina,8,0.004170899999735411,11
bijection,9,0.004225100001349347,18
biliate,7,0.0030297000012069475,12
billiard,8,0.004232100000081118,12
bimensal,8,0.004556800000500516,10
binh,4,0.0008422000009886688,14
biocide,7,0.0030571999996027444,12
biologese,9,0.004217499999867869,11
biorbital,9,0.004205299999739509,11
bipaleolate,11,0.0028954999997949926,10
biquadratic,11,0.0029371000000537606,16
birefringence,13,0.0018458000013197307,11
birthing,8,0.004131899999265443,11
bishopful,9,0.00420999999914784,10
bissonata,9,0.004284100001314073,11
bito,4,0.0007640000003448222,14
biunity,7,0.0030464999999821885,12
bkgd,4,0.0007530999992013676,16
blackhander,11,0.002933899999334244,10
bladeless,9,0.004215900000417605,12
blankard,8,0.0041258999990532175,13
blastocoelic,12,0.0029483999987860443,9
blaver,6,0.002362300001550466,15
bleezy,6,0.002362600000196835,18
blepharoconjunctivitis,22,0.00031879999914963264,10
blindball,9,0.0042305999995733146,12
blithest,8,0.004130699999222998,11
blondes,7,0.0030389999992621597,11
blooey,6,0.0023538000004919013,13
blowfishes,10,0.00340669999968668,13
blueblossom,11,0.0028853999992861645,11
bluffly,7,0.003026900001714239,14
blustery,8,0.0042126999996980885,10
boatlip,7,0.003032500000699656,11
bobwood,7,0.0030257999987952644,18
bodymaker,9,0.004231400000207941,11
bogglers,8,0.0041983999999501975,11
boiette,7,0.003040300000066054,13
boldfaces,9,0.00421220000134781,10
bolsheviki,10,0.0034016999998129904,12
bombernickel,12,0.0025323999998363433,10
bondholding,11,0.0028868000008515082,10
boninesses,10,0.003431500001170207,12
boodie,6,0.0023564999992231606,13
bookrack,8,0.004161799999565119,14
boos,4,0.0007495000008930219,15
boppist,7,0.003032000000530388,12
boredoms,8,0.004198999999061925,11
borrachio,9,0.004262799999196432,11
bossboy,7,0.0030263999997259816,14
boterol,7,0.0030279000002337852,12
bottleman,9,0.004197000000203843,10
bouillon,8,0.00422439999965718,12
bourbonism,10,0.003402500000447617,10
bovicide,8,0.004140999999435735,14
bowlegs,7,0.0030244999998103594,15
boxtops,7,0.0030714000004081754,18
brachydactylism,15,0.0008985000004031463,6
bracioles,9,0.00421470000037516,9
bradoons,8,0.004133899999942514,11
brayers,7,0.003024100000402541,12
braking,7,0.003022699998837197,13
brandyball,10,0.003500200000416953,11
brassate,8,0.004133099999307888,12
bravos,6,0.0023535999989690026,15
breadnut,8,0.004131499999857624,10
breasts,7,0.0030186000003595836,12
breezeways,10,0.003480600000330014,15
breviradiate,12,0.0025349000006826827,13
bricklike,9,0.004210899998724926,13
bridling,8,0.004139299999224022,11
brills,6,0.0023521000002801884,13
bryophyta,9,0.004251899999871966,10
britt,5,0.0012867999994341517,14
brocard,7,0.00301469999976689,12
broking,7,0.003027799999472336,13
bromocyanide,12,0.002517999999327003,7
bronchorrhaphy,14,0.001339100001132465,9
brooky,6,0.0027657000009639887,15
brouhahas,9,0.004206699999485863,11
brugnatellite,13,0.0018263000001752516,8
brushfires,10,0.0034118999992642784,11
buba,4,0.0007961000010254793,15
buchanan,8,0.00413490000028105,12
buckteeth,9,0.004272000000128173,13
buenas,6,0.0023598000007041264,12
buggyman,8,0.00413010000011127,11
bulbless,8,0.0041519000005791895,13
bulldog,7,0.0030268999998952495,12
bullition,9,0.004213199999867356,11
bumblepuppy,11,0.002906399999119458,11
bundeli,7,0.0030261000010796124,11
bunnymouth,10,0.003393599999981234,10
burdocks,8,0.004200700001092628,12
burgomastership,15,0.0008999000001495006,5
burner,6,0.00235909999901196,13
bursaries,9,0.004183600000033039,11
bushfighting,12,0.002525199999581673,10
busman,6,0.002345800001421594,12
butyraceous,11,0.002920199998698081,8
butternut,9,0.00424629999906756,12
buzzgloak,9,0.004205200000797049,15
cabbling,8,0.004134500000873231,11
cabresta,8,0.004331600001023617,11
cachrys,7,0.0030235999984142836,11
cacophonous,11,0.002902399999584304,7
cadelles,8,0.004123799999433686,6
caecocolic,10,0.0033881999988807365,4
cagayans,8,0.004200400000627269,11
cairngorum,10,0.0034067999986291397,7
calade,6,0.002345400000194786,7
calcanean,9,0.0041955999986384995,5
calciphilic,11,0.0028834000004280824,9
calendarer,10,0.003489800001261756,5
calycli,7,0.003012900000612717,12
calyptorhynchus,15,0.0008964999997260747,5
calliphorid,11,0.0028741999994963408,6
calorescence,12,0.002549999999246211,2
calvarium,9,0.0041829000001598615,13
camblet,7,0.0031077999992703553,11
camias,6,0.0023461000000679633,9
campanologist,13,0.0018307999998796731,5
campit,6,0.0023359000006166752,8
canaliculated,13,0.0018266999995830702,3
cancerophobia,13,0.001808099999834667,8
candlelighting,14,0.0013431999996100785,6
canichanan,10,0.003431799999816576,10
cannibalic,10,0.0034178999994765036,12
canonize,8,0.004111899999770685,16
cantharides,11,0.0029279000009410083,5
canulating,10,0.0033745999990060227,8
capercaillie,12,0.002595100000689854,6
capitalizes,11,0.0028882000005978625,14
capos,5,0.0012850000002799788,8
caprock,7,0.002998099998876569,14
captivation,11,0.002913400001489208,13
caraganas,9,0.004166699998677359,10
carbamide,9,0.0046220999993238365,10
carbonates,10,0.0034030999995593447,9
carburetting,12,0.0025771000000531785,8
cardholders,11,0.0028786000002583023,6
cardiologists,13,0.0018412999997963198,6
careening,9,0.004234400001223548,9
caribed,7,0.0030401999993046047,11
carity,6,0.0023449000000255182,11
carnaubic,9,0.004203099999358528,11
caromed,7,0.003012799999851268,7
carpintero,10,0.003426400000535068,4
carriagesmith,13,0.001825900000767433,6
cartes,6,0.0023651999999856343,4
carvel,6,0.002352999999857275,15
caseic,6,0.0023562999995192513,5
caskanet,8,0.0041079000002355315,13
cassolette,10,0.0034292000000277767,3
castorin,8,0.004164800000580726,2
catacoustics,12,0.0025333999983558897,4
catalufa,8,0.00409869999930379,13
catathymic,10,0.0034160999985033413,10
catechizes,10,0.0038169999988895142,15
catfall,7,0.003036000000065542,14
cathodegraph,12,0.002506099999664002,6
catoptric,9,0.0042089000016858336,6
caucusses,9,0.004173100000116392,6
caup,4,0.0007477999988623196,9
cautio,6,0.003190000001268345,5
caviar,6,0.0023664000000280794,16
cebalrai,8,0.0041156000006594695,11
ceilidhe,8,0.004182499998933054,9
celibatist,10,0.003450800000791787,10
cellulin,8,0.004140100001677638,5
cenatory,8,0.004114800000024843,9
centauromachy,13,0.0018289999989065109,6
centon,6,0.002335700000912766,5
centro,6,0.0023474999998143176,4
cephalically,12,0.002567800000178977,9
cepheid,7,0.0030323999999382067,9
ceratostomataceae,17,0.0005197999998927116,6
cerebroganglion,15,0.0008897000006982125,8
cerite,6,0.002340899998671375,5
cerulescent,11,0.0028984000000491505,3
cessionaire,11,0.002876599999581231,2
cezannesque,11,0.0029508999996323837,17
chaetotactic,12,0.002517200000511366,8
chairless,9,0.0041983999999501975,7
chalcolite,10,0.0034072999987984076,7
chalones,8,0.004128099999434198,7
chamma,6,0.002404799999567331,11
chanceman,9,0.004236000000673812,9
channelization,14,0.0013748000001214677,13
chapelet,8,0.00413730000036594,8
character,9,0.004204400000162423,9
chargeling,10,0.0034684000002016546,7
charmingest,11,0.0029088000010233372,5
charwoman,9,0.004215900000417605,14
chats,5,0.0012836999994760845,10
chauth,6,0.0023562999995192513,10
chechen,7,0.0030111000014585443,11
cheeful,7,0.003437699999267352,13
cheetal,7,0.0030315000003611203,9
chelifer,8,0.004150099999606027,12
chemoautotrophy,15,0.0009606999992683996,6
chenopodium,11,0.0029288000005180947,5
cheselip,8,0.004142800000408897,8
chevrette,9,0.00421479999931762,15
chicaners,9,0.004187900000033551,7
chiefery,8,0.004152699999394827,12
childliest,10,0.0034290000003238674,7
chylocyst,9,0.004210100001728279,10
chimla,6,0.00235179999981483,9
chinkara,8,0.0041388999998162035,13
chippies,8,0.004143800000747433,9
chiropter,9,0.004237499999362626,7
chiton,6,0.002353600000787992,9
chlamyses,9,0.0042037000002892455,9
chlorite,8,0.004146899998886511,7
chloropia,9,0.004253200000675861,7
choicely,8,0.00412529999994149,10
cholecystonephrostomy,21,0.0003040999999939231,5
chololithic,11,0.002883200000724173,9
chondromyxoma,13,0.0018323999993299367,14
choraguses,10,0.0034059999998135027,7
choriocarcinomata,17,0.0005236999986664159,6
choses,6,0.002357999999730964,10
chrysazin,9,0.004267400001481292,14
chrisroot,9,0.004214699998556171,8
chromatype,10,0.003435200000240002,7
chromoctye,10,0.003388599998288555,9
chronical,9,0.0042363000011391705,7
chubbily,8,0.004127900001549278,11
chummily,8,0.004172200000539306,10
churchwardens,13,0.0018424000008963048,12
cyaneous,8,0.004165599999396363,9
cyanus,6,0.0023516000001109205,11
cicatriculae,12,0.0025296999992860947,3
cyclide,7,0.003008699999554665,11
cyclopentane,12,0.0025299999997514533,8
ciderkin,8,0.004125799998291768,13
cylindroconoidal,16,0.000661000000036438,8
cimeter,7,0.0030559000006178394,8
cincinnati,10,0.0034094000002369285,5
cineritious,11,0.002873600000384613,2
cynorrhoda,10,0.0034238999996887287,9
cyprina,7,0.003004599999258062,10
circularise,11,0.0029488000000128523,3
circumduct,10,0.003791000001001521,7
circumrotate,12,0.00253569999949832,5
cyril,5,0.001276299999517505,12
cismontane,10,0.0034331999995629303,5
cystoepiplocele,15,0.0008871000009094132,8
citellus,8,0.004194600000118953,4
cytodendrite,12,0.002492399999027839,8
cytostatic,10,0.0034218000000691973,10
civie,5,0.0012759000001096865,17
cladodium,9,0.004248700000971439,6
clayton,7,0.003013499999724445,10
clangours,9,0.004651099998227437,7
clarigate,9,0.004169699999692966,8
classier,8,0.0041608999999880325,3
clausular,9,0.00415670000074897,5
cleaded,7,0.003081999999267282,7
cleek,5,0.001278099998671678,16
clericality,11,0.002903900000092108,9
cliental,8,0.0041009999986272305,3
clinandria,10,0.0034278999992238823,5
clio,4,0.0007426000011037104,6
clitoridectomies,16,0.0006576999985554721,4
clodhopperish,13,0.0018655000003491296,5
clonorchiasis,13,0.0018292000004294096,6
clothiers,9,0.004183900000498397,6
clownship,9,0.00422439999965718,13
clunk,5,0.0012814999990951037,15
coachee,7,0.003018800000063493,10
coagency,8,0.004158599998845602,10
coalsheds,9,0.0041983999999501975,7
coat,4,0.0007587999989482341,6
cobblestoned,12,0.0025129999994533136,9
coccid,6,0.0023603999998158542,8
cochleated,10,0.003386099999261205,7
cockieleekie,12,0.0025858999997581122,14
cocobolos,9,0.004194400000415044,13
codeless,8,0.0041203000000678,6
coecum,6,0.002360700000281213,9
coelospermous,13,0.0018261999994138023,5
coenotype,9,0.004246000000421191,10
coexpand,8,0.0041413999988435535,16
cogged,6,0.0023438000007445225,11
cognovit,8,0.004142399999182089,14
cohortative,11,0.0028936999988218304,12
coinfinity,10,0.0034483999988879077,12
cokewold,8,0.004123900000195135,15
coleorhiza,10,0.0034005999987130053,14
collaborationism,16,0.0006751999990228796,7
collectivism,12,0.002523299999666051,12
colligate,9,0.004221799999868381,8
colloque,8,0.004156200000579702,19
colometry,9,0.004177099999651546,9
coloradan,9,0.0042155999999522464,5
colourationally,15,0.0008868000004440546,7
columbia,8,0.004186199999821838,10
comatosely,10,0.0033867000001919223,8
combustious,11,0.002889000001232489,10
comfortlessness,15,0.0008898000014596619,9
commeasure,10,0.0034104000005754642,6
commercialisation,17,0.0005215999990468845,3
committals,10,0.0034483999988879077,6
commoving,9,0.004191500000160886,14
commuting,9,0.0041959999998653075,8
compare,7,0.0030251000007410767,7
compensability,14,0.0013455999996949686,5
compleated,10,0.003402599999390077,5
complied,8,0.004138500000408385,6
composure,9,0.004177600001639803,6
compromit,9,0.004222800000206917,7
comsomol,8,0.0041650000002846355,9
conceiver,9,0.004203000000416068,14
concertinist,12,0.002507899998818175,2
conciliabulum,13,0.0018220999991171993,9
concordal,9,0.004208199999993667,5
concussing,10,0.003396000000066124,9
condiments,10,0.0034500000001571607,5
conductively,12,0.0025349999996251427,10
confederatism,13,0.00184850000005099,7
configurative,13,0.0018579999996291008,9
confocally,10,0.0034706000005826354,12
confuter,8,0.0041645999990578275,11
conglutination,14,0.001420700000380748,7
coniceine,9,0.004200800000035088,5
conjugant,9,0.004198799999358016,18
connectionless,14,0.0013516999988496536,2
conopodium,10,0.0033843000001070322,6
consecute,9,0.004261699999915436,4
considerator,12,0.0025246999994124053,2
consoling,9,0.004198900000119465,9
constantine,11,0.002895699999498902,2
constructionists,16,0.0006537999997817678,3
consummative,12,0.002514899999368936,10
contemper,9,0.004255600000760751,6
contestation,12,0.0025120999998762272,2
contoise,8,0.004123799999433686,3
contradictiousness,18,0.00039540000034321565,1
contrariousness,15,0.0009047000003192807,1
controlling,11,0.002883099999962724,8
convection,10,0.003447000000960543,14
conversableness,15,0.0009093000007851515,11
convincers,10,0.0034083999998983927,13
cooeys,6,0.0023415999985445524,12
coonskin,8,0.004157300001679687,14
copaliferous,12,0.0025695999993331498,8
copier,6,0.002423200001430814,7
coppernosed,11,0.002914099999543396,5
copsole,7,0.0030425999993894948,7
coralberry,10,0.0033815000006143237,10
cordelia,8,0.004171900000073947,4
coreidae,8,0.004150099999606027,5
corymblike,10,0.0034178999994765036,10
cormorant,9,0.00416870000117342,7
cornhusk,8,0.004162400000495836,12
corolla,7,0.002997999999934109,5
corporacy,9,0.004243200000928482,11
correctional,12,0.0025043000005098293,1
corroborations,14,0.0013445000004139729,9
corset,6,0.002338100000997656,4
corvette,8,0.004168299999946612,15
cosmetical,10,0.0034118999992642784,5
cosmotheism,11,0.0028899000008095754,7
costochondral,13,0.0018242999994981801,5
cothe,5,0.0012810000007448252,10
cottagers,9,0.004213500000332715,8
coul,4,0.000747800000681309,7
counter,7,0.0030155999993439764,4
counterclaimed,14,0.001368900000670692,2
counterfeitness,15,0.0009108000012929551,9
countermeasures,15,0.0008930999993026489,4
counterproof,12,0.00251149999894551,10
counterstain,12,0.002520399999411893,1
counterworker,13,0.001833700000133831,13
couriers,8,0.00418320000062522,4
couthier,8,0.004154700000071898,7
coves,5,0.0012970000007044291,16
cowier,6,0.0023449000000255182,16
coxed,5,0.0012901999998575775,19
crabwise,8,0.0040973999984998954,14
craftsmen,9,0.004233899999235291,10
crams,5,0.0012740000001940643,9
crank,5,0.0012836999994760845,15
crashingly,10,0.003433099998801481,7
crawfishing,11,0.0029187000000092667,12
creashaks,9,0.004238099998474354,13
creditress,10,0.0034226000007038238,5
cremometer,10,0.003427500001635053,8
creply,6,0.0023600999993504956,11
cretinizing,11,0.0028858999994554324,15
cricketings,11,0.0029054000005999114,11
crimpness,9,0.00419529999999213,6
cryology,8,0.004147699999521137,11
cryptocerous,12,0.002536200001486577,8
cryptosplenetic,15,0.0009002999995573191,6
crystalloblastic,16,0.0006539999994856771,8
critiquing,10,0.0034071999998559477,17
crofting,8,0.00413000000116881,11
crooners,8,0.0041324000012537,4
crossfertilizable,17,0.0007685999989917036,11
crotaphic,9,0.0042126999996980885,7
crowhop,7,0.003010699998412747,16
cruddy,6,0.0023582999983773334,12
crumpled,8,0.004131800000322983,6
crustily,8,0.004195199999230681,9
cuartino,8,0.004109499999685795,3
cubomedusan,11,0.0028978999998798827,8
cudgelling,10,0.003398900000320282,8
culicid,7,0.0030184999995981343,7
cultism,7,0.0030655999998998595,7
cumbraite,9,0.0042114000007131835,9
cuneonavicular,14,0.0013412999996944563,11
cuppin,6,0.002350600001591374,8
curators,8,0.004326399999627029,4
curing,6,0.002372899998590583,10
curry,5,0.0013006999997742241,13
curted,6,0.0023504999990109354,6
cusconin,8,0.004124700000829762,5
customariness,13,0.0018212000013591023,3
